"image","xmin","ymin","xmax","ymax","label"
"autosave10_10_2012_12_22_49_1.jpg",721.0,348.0,752.0,377.0,"1_33"
"autosave10_10_2012_12_22_49_2.jpg",732.0,336.0,767.0,369.0,"1_33"
"autosave10_10_2012_12_22_50_0.jpg",810.0,326.0,860.0,372.0,"1_33"
"autosave10_10_2012_12_23_40_2.jpg",901.0,344.0,939.0,381.0,"3_20"
"autosave10_10_2012_12_23_40_3.jpg",1003.0,302.0,1052.0,351.0,"3_20"
"autosave10_10_2012_12_23_42_0.jpg",1177.0,240.0,1247.0,309.0,"3_20"
"autosave10_10_2012_12_31_36_0.jpg",787.0,358.0,816.0,384.0,"1_25"
"autosave10_10_2012_12_31_36_0.jpg",789.0,398.0,814.0,423.0,"3_20"
"autosave10_10_2012_12_31_36_1.jpg",791.0,357.0,820.0,383.0,"1_25"
"autosave10_10_2012_12_31_36_1.jpg",793.0,398.0,818.0,423.0,"3_20"
"autosave10_10_2012_12_31_36_2.jpg",793.0,355.0,824.0,381.0,"1_25"
"autosave10_10_2012_12_31_36_2.jpg",796.0,395.0,821.0,422.0,"3_20"
"autosave10_10_2012_12_31_36_3.jpg",797.0,351.0,828.0,380.0,"1_25"
"autosave10_10_2012_12_31_36_3.jpg",799.0,390.0,824.0,418.0,"3_20"
"autosave10_10_2012_12_32_55_0.jpg",869.0,325.0,909.0,362.0,"1_25"
"autosave10_10_2012_12_32_55_0.jpg",870.0,379.0,906.0,416.0,"3_20"
"autosave10_10_2012_12_32_55_1.jpg",890.0,312.0,934.0,351.0,"1_25"
"autosave10_10_2012_12_32_55_1.jpg",894.0,372.0,932.0,411.0,"3_20"
"autosave10_10_2012_12_32_55_2.jpg",910.0,299.0,957.0,342.0,"1_25"
"autosave10_10_2012_12_32_55_2.jpg",912.0,362.0,953.0,404.0,"3_20"
"autosave10_10_2012_12_32_55_3.jpg",930.0,297.0,980.0,341.0,"1_25"
"autosave10_10_2012_12_32_55_3.jpg",932.0,364.0,975.0,408.0,"3_20"
"autosave10_10_2012_12_32_58_0.jpg",1147.0,204.0,1226.0,276.0,"1_25"
"autosave10_10_2012_12_32_58_0.jpg",1151.0,312.0,1221.0,384.0,"3_20"
"autosave10_10_2012_12_33_01_0.jpg",751.0,374.0,775.0,398.0,"1_20_2"
"autosave10_10_2012_12_33_01_1.jpg",754.0,374.0,781.0,399.0,"1_20_2"
"autosave10_10_2012_12_33_01_2.jpg",757.0,372.0,784.0,399.0,"1_20_2"
"autosave10_10_2012_12_33_01_3.jpg",760.0,373.0,787.0,400.0,"1_20_2"
"autosave10_10_2012_12_33_05_0.jpg",833.0,351.0,868.0,385.0,"1_20_2"
"autosave10_10_2012_12_33_05_1.jpg",851.0,343.0,887.0,378.0,"1_20_2"
"autosave10_10_2012_12_33_05_2.jpg",863.0,341.0,902.0,377.0,"1_20_2"
"autosave10_10_2012_12_33_05_3.jpg",875.0,336.0,914.0,373.0,"1_20_2"
"autosave10_10_2012_12_33_08_0.jpg",984.0,291.0,1036.0,340.0,"1_20_2"
"autosave10_10_2012_12_33_08_1.jpg",1003.0,284.0,1058.0,336.0,"1_20_2"
"autosave10_10_2012_12_33_08_2.jpg",1019.0,278.0,1079.0,332.0,"1_20_2"
"autosave10_10_2012_12_33_08_3.jpg",1034.0,271.0,1094.0,327.0,"1_20_2"
"autosave10_10_2012_12_34_25_1.jpg",793.0,385.0,816.0,407.0,"1_25"
"autosave10_10_2012_12_34_25_2.jpg",794.0,383.0,819.0,406.0,"1_25"
"autosave10_10_2012_12_34_25_3.jpg",795.0,381.0,821.0,407.0,"1_25"
"autosave10_10_2012_12_34_31_0.jpg",846.0,363.0,877.0,393.0,"1_25"
"autosave10_10_2012_12_34_31_1.jpg",846.0,363.0,877.0,393.0,"1_25"
"autosave10_10_2012_12_34_31_2.jpg",848.0,363.0,879.0,393.0,"1_25"
"autosave10_10_2012_12_34_31_3.jpg",848.0,365.0,879.0,395.0,"1_25"
"autosave10_10_2012_12_35_52_0.jpg",1046.0,305.0,1099.0,352.0,"1_25"
"autosave10_10_2012_12_35_52_1.jpg",1054.0,302.0,1108.0,351.0,"1_25"
"autosave10_10_2012_12_35_52_2.jpg",1062.0,301.0,1116.0,350.0,"1_25"
"autosave10_10_2012_12_35_52_3.jpg",1069.0,303.0,1123.0,352.0,"1_25"
"autosave10_10_2012_12_49_50_1.jpg",738.0,367.0,764.0,391.0,"1_25"
"autosave10_10_2012_12_49_50_2.jpg",765.0,358.0,794.0,386.0,"1_25"
"autosave10_10_2012_12_49_50_3.jpg",808.0,339.0,844.0,370.0,"1_25"
"autosave10_10_2012_12_49_51_0.jpg",824.0,331.0,863.0,367.0,"1_25"
"autosave10_10_2012_12_49_51_1.jpg",919.0,285.0,973.0,335.0,"1_25"
"autosave10_10_2012_12_49_51_2.jpg",1081.0,223.0,1159.0,293.0,"1_25"
"autosave10_10_2012_13_09_14_3.jpg",879.0,388.0,906.0,412.0,"1_33"
"autosave10_10_2012_13_09_15_0.jpg",912.0,378.0,941.0,406.0,"1_33"
"autosave10_10_2012_13_09_15_1.jpg",966.0,361.0,1001.0,395.0,"1_33"
"autosave10_10_2012_13_09_15_2.jpg",1018.0,349.0,1059.0,387.0,"1_33"
"autosave10_10_2012_13_09_16_0.jpg",1065.0,347.0,1110.0,388.0,"1_33"
"autosave10_10_2012_13_09_16_1.jpg",1181.0,338.0,1241.0,391.0,"1_33"
"autosave10_10_2012_13_14_10_1.jpg",802.0,401.0,826.0,422.0,"3_20"
"autosave10_10_2012_13_14_10_2.jpg",807.0,390.0,834.0,415.0,"3_20"
"autosave10_10_2012_13_14_11_0.jpg",823.0,386.0,853.0,416.0,"3_20"
"autosave10_10_2012_13_14_11_1.jpg",895.0,350.0,944.0,396.0,"3_20"
"autosave10_10_2012_13_14_11_2.jpg",994.0,309.0,1062.0,374.0,"3_20"
"autosave10_10_2012_13_14_27_3.jpg",710.0,415.0,731.0,434.0,"3_21"
"autosave10_10_2012_13_14_28_0.jpg",713.0,413.0,734.0,433.0,"3_21"
"autosave10_10_2012_13_14_28_1.jpg",738.0,400.0,762.0,423.0,"3_21"
"autosave10_10_2012_13_14_28_2.jpg",768.0,391.0,796.0,419.0,"3_21"
"autosave10_10_2012_13_14_29_0.jpg",790.0,385.0,818.0,413.0,"3_21"
"autosave10_10_2012_13_14_29_1.jpg",861.0,369.0,900.0,407.0,"3_21"
"autosave10_10_2012_13_14_39_1.jpg",752.0,391.0,775.0,411.0,"3_20"
"autosave10_10_2012_13_14_39_2.jpg",773.0,382.0,797.0,404.0,"3_20"
"autosave10_10_2012_13_14_40_0.jpg",797.0,370.0,823.0,395.0,"3_20"
"autosave10_10_2012_13_14_40_1.jpg",854.0,359.0,888.0,389.0,"3_20"
"autosave10_10_2012_13_14_40_2.jpg",930.0,331.0,972.0,374.0,"3_20"
"autosave10_10_2012_13_14_41_0.jpg",1013.0,298.0,1070.0,350.0,"3_20"
"autosave10_10_2012_13_14_53_2.jpg",707.0,394.0,728.0,414.0,"3_20"
"autosave10_10_2012_13_14_53_3.jpg",720.0,383.0,741.0,403.0,"3_20"
"autosave10_10_2012_13_14_53_4.jpg",755.0,376.0,779.0,399.0,"3_20"
"autosave10_10_2012_13_14_54_0.jpg",866.0,333.0,902.0,369.0,"3_20"
"autosave10_10_2012_13_14_54_1.jpg",1032.0,278.0,1092.0,335.0,"3_20"
"autosave10_10_2012_13_15_08_1.jpg",663.0,398.0,682.0,415.0,"3_21"
"autosave10_10_2012_13_15_08_2.jpg",676.0,400.0,696.0,418.0,"3_21"
"autosave10_10_2012_13_15_09_0.jpg",690.0,384.0,711.0,406.0,"3_21"
"autosave10_10_2012_13_15_09_1.jpg",724.0,375.0,750.0,400.0,"3_21"
"autosave10_10_2012_13_15_09_2.jpg",763.0,350.0,795.0,381.0,"3_21"
"autosave10_10_2012_13_15_10_0.jpg",832.0,326.0,870.0,368.0,"3_21"
"autosave10_10_2012_13_15_36_0.jpg",801.0,398.0,821.0,416.0,"3_20"
"autosave10_10_2012_13_15_36_1.jpg",872.0,384.0,896.0,408.0,"3_20"
"autosave10_10_2012_13_15_36_2.jpg",960.0,372.0,990.0,402.0,"3_20"
"autosave10_10_2012_13_15_36_3.jpg",1113.0,341.0,1154.0,383.0,"3_20"
"autosave10_10_2012_13_15_41_2.jpg",806.0,415.0,826.0,432.0,"3_20"
"autosave10_10_2012_13_15_41_3.jpg",861.0,409.0,881.0,428.0,"3_20"
"autosave10_10_2012_13_15_42_0.jpg",881.0,406.0,903.0,427.0,"3_20"
"autosave10_10_2012_13_15_42_1.jpg",991.0,401.0,1018.0,428.0,"3_20"
"autosave10_10_2012_13_15_42_2.jpg",1144.0,395.0,1178.0,428.0,"3_20"
"autosave10_10_2012_13_16_20_0.jpg",673.0,396.0,691.0,415.0,"3_21"
"autosave10_10_2012_13_16_20_1.jpg",690.0,387.0,711.0,408.0,"3_21"
"autosave10_10_2012_13_16_20_2.jpg",706.0,391.0,729.0,412.0,"3_21"
"autosave10_10_2012_13_16_21_0.jpg",723.0,378.0,749.0,404.0,"3_21"
"autosave10_10_2012_13_16_21_1.jpg",771.0,357.0,803.0,389.0,"3_21"
"autosave10_10_2012_13_16_21_2.jpg",825.0,336.0,861.0,374.0,"3_21"
"autosave10_10_2012_13_16_22_0.jpg",923.0,300.0,973.0,349.0,"3_21"
"autosave10_10_2012_13_17_04_0.jpg",717.0,378.0,737.0,398.0,"3_20"
"autosave10_10_2012_13_17_04_1.jpg",741.0,363.0,764.0,384.0,"3_20"
"autosave10_10_2012_13_17_04_2.jpg",772.0,348.0,797.0,374.0,"3_20"
"autosave10_10_2012_13_17_05_0.jpg",822.0,328.0,855.0,362.0,"3_20"
"autosave10_10_2012_13_17_05_1.jpg",972.0,265.0,1023.0,317.0,"3_20"
"autosave10_10_2012_13_17_17_3.jpg",771.0,387.0,791.0,408.0,"3_20"
"autosave10_10_2012_13_17_18_0.jpg",784.0,384.0,804.0,405.0,"3_20"
"autosave10_10_2012_13_17_18_1.jpg",839.0,378.0,864.0,402.0,"3_20"
"autosave10_10_2012_13_17_18_2.jpg",934.0,360.0,968.0,391.0,"3_20"
"autosave10_10_2012_13_17_19_0.jpg",1006.0,346.0,1048.0,386.0,"3_20"
"autosave10_10_2012_13_17_36_1.jpg",713.0,384.0,734.0,404.0,"3_21"
"autosave10_10_2012_13_17_36_2.jpg",737.0,370.0,763.0,397.0,"3_21"
"autosave10_10_2012_13_17_37_0.jpg",772.0,363.0,802.0,393.0,"3_21"
"autosave10_10_2012_13_17_37_1.jpg",849.0,335.0,889.0,375.0,"3_21"
"autosave10_10_2012_13_17_37_2.jpg",981.0,285.0,1037.0,341.0,"3_21"
"autosave10_10_2012_13_17_59_3.jpg",765.0,368.0,785.0,387.0,"3_20"
"autosave10_10_2012_13_18_00_0.jpg",801.0,357.0,825.0,379.0,"3_20"
"autosave10_10_2012_13_18_00_1.jpg",911.0,325.0,947.0,359.0,"3_20"
"autosave10_10_2012_13_18_02_0.jpg",1018.0,280.0,1062.0,322.0,"3_20"
"autosave10_10_2012_13_18_25_1.jpg",729.0,384.0,748.0,402.0,"3_21"
"autosave10_10_2012_13_18_25_2.jpg",753.0,373.0,775.0,394.0,"3_21"
"autosave10_10_2012_13_18_25_3.jpg",798.0,351.0,824.0,375.0,"3_21"
"autosave10_10_2012_13_18_26_0.jpg",865.0,325.0,898.0,357.0,"3_21"
"autosave10_10_2012_13_18_26_1.jpg",1166.0,201.0,1230.0,259.0,"3_21"
"autosave10_10_2012_13_19_09_1.jpg",715.0,384.0,734.0,401.0,"3_20"
"autosave10_10_2012_13_19_09_2.jpg",748.0,372.0,769.0,394.0,"3_20"
"autosave10_10_2012_13_19_09_3.jpg",801.0,354.0,826.0,380.0,"3_20"
"autosave10_10_2012_13_19_10_0.jpg",828.0,348.0,855.0,374.0,"3_20"
"autosave10_10_2012_13_19_10_1.jpg",938.0,305.0,975.0,342.0,"3_20"
"autosave10_10_2012_13_19_10_2.jpg",1130.0,247.0,1187.0,300.0,"3_20"
"autosave10_10_2012_13_19_42_0.jpg",710.0,392.0,730.0,411.0,"3_20"
"autosave10_10_2012_13_19_42_1.jpg",730.0,379.0,753.0,402.0,"3_20"
"autosave10_10_2012_13_19_42_2.jpg",760.0,373.0,786.0,400.0,"3_20"
"autosave10_10_2012_13_19_43_0.jpg",792.0,348.0,824.0,380.0,"3_20"
"autosave10_10_2012_13_19_43_1.jpg",879.0,326.0,925.0,372.0,"3_20"
"autosave10_10_2012_13_19_43_2.jpg",1032.0,251.0,1102.0,319.0,"3_20"
"autosave10_10_2012_13_20_23_0.jpg",648.0,424.0,665.0,442.0,"3_21"
"autosave10_10_2012_13_20_23_1.jpg",663.0,432.0,682.0,453.0,"3_21"
"autosave10_10_2012_13_20_23_2.jpg",677.0,409.0,699.0,431.0,"3_21"
"autosave10_10_2012_13_20_23_3.jpg",701.0,408.0,725.0,435.0,"3_21"
"autosave10_10_2012_13_20_24_0.jpg",722.0,384.0,752.0,415.0,"3_21"
"autosave10_10_2012_13_20_24_1.jpg",817.0,365.0,863.0,411.0,"3_21"
"autosave10_10_2012_13_20_25_0.jpg",847.0,359.0,899.0,411.0,"3_21"
"autosave10_10_2012_13_20_25_1.jpg",1134.0,264.0,1245.0,363.0,"3_21"
"autosave10_10_2012_13_22_00_2.jpg",732.0,409.0,754.0,431.0,"3_20"
"autosave10_10_2012_13_22_01_0.jpg",751.0,417.0,776.0,442.0,"3_20"
"autosave10_10_2012_13_22_01_1.jpg",801.0,401.0,834.0,433.0,"3_20"
"autosave10_10_2012_13_22_01_2.jpg",886.0,389.0,928.0,433.0,"3_20"
"autosave10_10_2012_13_22_02_0.jpg",1060.0,345.0,1128.0,411.0,"3_20"
"autosave10_10_2012_13_23_35_1.jpg",689.0,379.0,710.0,398.0,"3_20"
"autosave10_10_2012_13_23_35_2.jpg",730.0,362.0,753.0,385.0,"3_20"
"autosave10_10_2012_13_23_35_3.jpg",771.0,350.0,799.0,375.0,"3_20"
"autosave10_10_2012_13_23_36_0.jpg",826.0,323.0,862.0,356.0,"3_20"
"autosave10_10_2012_13_23_36_1.jpg",955.0,271.0,1001.0,316.0,"3_20"
"autosave10_10_2012_13_23_36_2.jpg",1167.0,186.0,1233.0,253.0,"3_20"
"autosave10_10_2012_13_23_44_2.jpg",727.0,391.0,751.0,414.0,"3_20"
"autosave10_10_2012_13_23_45_0.jpg",753.0,370.0,778.0,396.0,"3_20"
"autosave10_10_2012_13_23_45_1.jpg",799.0,364.0,831.0,393.0,"3_20"
"autosave10_10_2012_13_23_45_2.jpg",840.0,347.0,878.0,382.0,"3_20"
"autosave10_10_2012_13_23_46_0.jpg",877.0,356.0,920.0,397.0,"3_20"
"autosave10_10_2012_13_23_46_1.jpg",983.0,326.0,1039.0,378.0,"3_20"
"autosave10_10_2012_13_23_46_2.jpg",1144.0,289.0,1224.0,361.0,"3_20"
"autosave10_10_2012_13_23_59_0.jpg",779.0,382.0,806.0,407.0,"3_20"
"autosave10_10_2012_13_23_59_1.jpg",834.0,370.0,867.0,401.0,"3_20"
"autosave10_10_2012_13_23_59_2.jpg",901.0,351.0,941.0,388.0,"3_20"
"autosave10_10_2012_13_23_59_3.jpg",1083.0,296.0,1147.0,359.0,"3_20"
"autosave10_10_2012_13_24_08_3.jpg",837.0,403.0,860.0,425.0,"3_20"
"autosave10_10_2012_13_24_09_0.jpg",896.0,395.0,926.0,420.0,"3_20"
"autosave10_10_2012_13_24_09_1.jpg",1015.0,368.0,1054.0,404.0,"3_20"
"autosave10_10_2012_13_24_09_2.jpg",1164.0,340.0,1218.0,390.0,"3_20"
"autosave10_10_2012_13_24_13_1.jpg",857.0,398.0,877.0,418.0,"3_20"
"autosave10_10_2012_13_24_15_1.jpg",878.0,404.0,900.0,425.0,"3_20"
"autosave10_10_2012_13_24_15_2.jpg",909.0,404.0,933.0,427.0,"3_20"
"autosave10_10_2012_13_24_15_3.jpg",946.0,382.0,976.0,407.0,"3_20"
"autosave10_10_2012_13_24_16_0.jpg",1040.0,361.0,1080.0,399.0,"3_20"
"autosave10_10_2012_13_24_43_0.jpg",688.0,400.0,708.0,419.0,"3_20"
"autosave10_10_2012_13_24_43_1.jpg",712.0,383.0,737.0,406.0,"3_20"
"autosave10_10_2012_13_24_43_2.jpg",740.0,383.0,767.0,411.0,"3_20"
"autosave10_10_2012_13_24_44_0.jpg",788.0,369.0,822.0,402.0,"3_20"
"autosave10_10_2012_13_24_44_1.jpg",894.0,330.0,939.0,377.0,"3_20"
"autosave10_10_2012_13_24_44_2.jpg",1081.0,289.0,1147.0,360.0,"3_20"
"autosave10_10_2012_13_25_06_1.jpg",686.0,399.0,707.0,418.0,"3_20"
"autosave10_10_2012_13_25_06_2.jpg",701.0,376.0,722.0,397.0,"3_20"
"autosave10_10_2012_13_25_06_3.jpg",740.0,359.0,768.0,388.0,"3_20"
"autosave10_10_2012_13_25_07_0.jpg",766.0,350.0,798.0,379.0,"3_20"
"autosave10_10_2012_13_25_07_1.jpg",850.0,307.0,893.0,351.0,"3_20"
"autosave10_10_2012_13_25_07_2.jpg",972.0,276.0,1031.0,335.0,"3_20"
"autosave10_10_2012_13_25_35_3.jpg",768.0,400.0,790.0,421.0,"3_20"
"autosave10_10_2012_13_25_36_0.jpg",772.0,387.0,794.0,408.0,"3_20"
"autosave10_10_2012_13_25_36_1.jpg",798.0,387.0,826.0,412.0,"3_20"
"autosave10_10_2012_13_25_36_2.jpg",825.0,370.0,858.0,403.0,"3_20"
"autosave10_10_2012_13_25_37_0.jpg",845.0,369.0,881.0,407.0,"3_20"
"autosave10_10_2012_13_25_37_1.jpg",931.0,343.0,977.0,389.0,"3_20"
"autosave10_10_2012_13_25_46_0.jpg",665.0,403.0,687.0,425.0,"3_20"
"autosave10_10_2012_13_25_46_1.jpg",687.0,396.0,711.0,422.0,"3_20"
"autosave10_10_2012_13_25_46_2.jpg",699.0,388.0,726.0,414.0,"3_20"
"autosave10_10_2012_13_25_46_3.jpg",731.0,382.0,763.0,412.0,"3_20"
"autosave10_10_2012_13_25_47_0.jpg",786.0,363.0,826.0,403.0,"3_20"
"autosave10_10_2012_13_25_47_1.jpg",858.0,345.0,913.0,395.0,"3_20"
"autosave10_10_2012_13_25_47_2.jpg",964.0,299.0,1036.0,370.0,"3_20"
"autosave10_10_2012_13_25_56_3.jpg",818.0,403.0,840.0,424.0,"3_20"
"autosave10_10_2012_13_25_57_0.jpg",883.0,392.0,907.0,416.0,"3_20"
"autosave10_10_2012_13_25_59_0.jpg",846.0,393.0,870.0,417.0,"3_20"
"autosave10_10_2012_13_25_59_1.jpg",998.0,376.0,1032.0,407.0,"3_20"
"autosave10_10_2012_13_25_59_2.jpg",1180.0,343.0,1228.0,387.0,"3_20"
"autosave10_10_2012_13_26_20_2.jpg",672.0,411.0,694.0,430.0,"3_20"
"autosave10_10_2012_13_26_21_0.jpg",692.0,393.0,712.0,414.0,"3_20"
"autosave10_10_2012_13_26_21_1.jpg",727.0,392.0,751.0,415.0,"3_20"
"autosave10_10_2012_13_26_21_2.jpg",762.0,374.0,790.0,401.0,"3_20"
"autosave10_10_2012_13_26_22_0.jpg",818.0,362.0,855.0,398.0,"3_20"
"autosave10_10_2012_13_26_22_1.jpg",954.0,316.0,1008.0,367.0,"3_20"
"autosave10_10_2012_13_27_44_2.jpg",710.0,387.0,734.0,410.0,"3_20"
"autosave10_10_2012_13_27_45_0.jpg",730.0,393.0,754.0,416.0,"3_20"
"autosave10_10_2012_13_27_45_1.jpg",767.0,384.0,796.0,413.0,"3_20"
"autosave10_10_2012_13_27_45_2.jpg",812.0,378.0,848.0,414.0,"3_20"
"autosave10_10_2012_13_27_45_3.jpg",878.0,351.0,919.0,397.0,"3_20"
"autosave10_10_2012_13_27_46_0.jpg",901.0,353.0,950.0,402.0,"3_20"
"autosave10_10_2012_13_27_46_1.jpg",1109.0,306.0,1183.0,379.0,"3_20"
"autosave10_10_2012_13_29_23_2.jpg",856.0,391.0,881.0,416.0,"3_20"
"autosave10_10_2012_13_29_24_0.jpg",914.0,382.0,943.0,410.0,"3_20"
"autosave10_10_2012_13_29_24_1.jpg",1124.0,327.0,1167.0,371.0,"3_20"
"autosave10_10_2012_13_30_29_0.jpg",682.0,404.0,703.0,426.0,"3_20"
"autosave10_10_2012_13_30_29_1.jpg",692.0,407.0,713.0,429.0,"3_20"
"autosave10_10_2012_13_30_29_2.jpg",709.0,403.0,735.0,427.0,"3_20"
"autosave10_10_2012_13_30_29_3.jpg",730.0,382.0,761.0,411.0,"3_20"
"autosave10_10_2012_13_30_30_0.jpg",755.0,373.0,788.0,407.0,"3_20"
"autosave10_10_2012_13_30_30_1.jpg",868.0,319.0,924.0,374.0,"3_20"
"autosave10_10_2012_13_30_30_2.jpg",902.0,306.0,964.0,367.0,"3_20"
"autosave10_10_2012_13_30_31_0.jpg",1108.0,242.0,1215.0,336.0,"3_20"
"autosave10_10_2012_13_31_01_2.jpg",361.0,395.0,384.0,418.0,"3_21"
"autosave10_10_2012_13_31_02_0.jpg",334.0,382.0,357.0,405.0,"3_21"
"autosave10_10_2012_13_31_02_1.jpg",284.0,374.0,312.0,401.0,"3_21"
"autosave10_10_2012_13_31_02_2.jpg",218.0,374.0,251.0,407.0,"3_21"
"autosave10_10_2012_13_31_03_0.jpg",129.0,373.0,171.0,411.0,"3_21"
"autosave10_10_2012_13_37_53_2.jpg",650.0,387.0,670.0,407.0,"3_20"
"autosave10_10_2012_13_37_53_3.jpg",667.0,378.0,689.0,401.0,"3_20"
"autosave10_10_2012_13_37_54_0.jpg",688.0,360.0,715.0,387.0,"3_20"
"autosave10_10_2012_13_37_54_1.jpg",753.0,325.0,793.0,365.0,"3_20"
"autosave10_10_2012_13_37_54_2.jpg",777.0,316.0,823.0,363.0,"3_20"
"autosave10_10_2012_13_37_55_0.jpg",798.0,305.0,850.0,356.0,"3_20"
"autosave10_10_2012_13_37_55_1.jpg",1076.0,150.0,1180.0,254.0,"3_20"
"autosave10_10_2012_13_38_25_1.jpg",712.0,415.0,730.0,434.0,"3_20"
"autosave10_10_2012_13_38_25_2.jpg",733.0,412.0,753.0,431.0,"3_20"
"autosave10_10_2012_13_38_26_0.jpg",755.0,399.0,777.0,419.0,"3_20"
"autosave10_10_2012_13_38_26_1.jpg",802.0,392.0,826.0,415.0,"3_20"
"autosave10_10_2012_13_38_26_2.jpg",835.0,391.0,861.0,417.0,"3_20"
"autosave10_10_2012_13_38_26_3.jpg",1017.0,370.0,1058.0,411.0,"3_20"
"autosave10_10_2012_13_38_27_0.jpg",1204.0,337.0,1261.0,395.0,"3_20"
"autosave10_10_2012_13_38_36_0.jpg",713.0,408.0,733.0,426.0,"3_20"
"autosave10_10_2012_13_38_36_1.jpg",747.0,398.0,770.0,419.0,"3_20"
"autosave10_10_2012_13_38_36_2.jpg",791.0,391.0,815.0,415.0,"3_20"
"autosave10_10_2012_13_38_37_0.jpg",842.0,374.0,872.0,402.0,"3_20"
"autosave10_10_2012_13_38_37_1.jpg",974.0,346.0,1018.0,391.0,"3_20"
"autosave10_10_2012_13_38_37_2.jpg",1191.0,290.0,1253.0,356.0,"3_20"
"autosave10_10_2012_13_40_59_2.jpg",734.0,394.0,754.0,413.0,"3_20"
"autosave10_10_2012_13_41_00_0.jpg",754.0,398.0,777.0,420.0,"3_20"
"autosave10_10_2012_13_41_00_1.jpg",790.0,376.0,820.0,402.0,"3_20"
"autosave10_10_2012_13_41_00_2.jpg",837.0,383.0,872.0,419.0,"3_20"
"autosave10_10_2012_13_41_01_0.jpg",924.0,342.0,969.0,387.0,"3_20"
"autosave10_10_2012_13_41_01_1.jpg",1155.0,263.0,1228.0,338.0,"3_20"
"autosave10_10_2012_13_41_09_1.jpg",734.0,397.0,753.0,417.0,"3_20"
"autosave10_10_2012_13_41_09_2.jpg",752.0,392.0,775.0,412.0,"3_20"
"autosave10_10_2012_13_41_09_3.jpg",779.0,379.0,803.0,402.0,"3_20"
"autosave10_10_2012_13_41_11_0.jpg",801.0,368.0,830.0,395.0,"3_20"
"autosave10_10_2012_13_41_11_1.jpg",851.0,349.0,882.0,381.0,"3_20"
"autosave10_10_2012_13_41_11_2.jpg",862.0,350.0,896.0,384.0,"3_20"
"autosave10_10_2012_13_41_11_3.jpg",935.0,315.0,976.0,356.0,"3_20"
"autosave10_10_2012_13_41_12_0.jpg",1097.0,276.0,1153.0,331.0,"3_20"
"autosave10_10_2012_13_41_19_0.jpg",686.0,390.0,720.0,422.0,"3_20"
"autosave10_10_2012_13_41_19_1.jpg",788.0,352.0,822.0,385.0,"3_20"
"autosave10_10_2012_13_41_19_2.jpg",816.0,374.0,854.0,411.0,"3_20"
"autosave10_10_2012_13_41_19_3.jpg",802.0,365.0,840.0,402.0,"3_20"
"autosave10_10_2012_13_41_22_0.jpg",752.0,327.0,801.0,374.0,"3_20"
"autosave10_10_2012_13_41_22_1.jpg",752.0,326.0,804.0,376.0,"3_20"
"autosave10_10_2012_13_41_22_2.jpg",757.0,329.0,809.0,379.0,"3_20"
"autosave10_10_2012_13_41_22_3.jpg",764.0,309.0,821.0,365.0,"3_20"
"autosave10_10_2012_13_41_25_0.jpg",968.0,156.0,1094.0,274.0,"3_20"
"autosave10_10_2012_13_46_58_1.jpg",641.0,412.0,667.0,435.0,"1_16"
"autosave10_10_2012_13_46_58_2.jpg",645.0,412.0,673.0,436.0,"1_16"
"autosave10_10_2012_13_46_59_0.jpg",670.0,399.0,698.0,426.0,"1_16"
"autosave10_10_2012_13_46_59_1.jpg",683.0,387.0,716.0,417.0,"1_16"
"autosave10_10_2012_13_46_59_2.jpg",707.0,411.0,744.0,445.0,"1_16"
"autosave10_10_2012_13_47_00_0.jpg",733.0,392.0,772.0,429.0,"1_16"
"autosave10_10_2012_13_47_00_1.jpg",777.0,388.0,824.0,430.0,"1_16"
"autosave10_10_2012_13_47_00_2.jpg",827.0,377.0,879.0,426.0,"1_16"
"autosave10_10_2012_13_47_01_0.jpg",892.0,354.0,956.0,415.0,"1_16"
"autosave10_10_2012_13_47_01_1.jpg",1026.0,318.0,1113.0,401.0,"1_16"
"autosave10_10_2012_14_09_27_1.jpg",704.0,363.0,723.0,382.0,"3_20"
"autosave10_10_2012_14_09_27_2.jpg",720.0,377.0,740.0,398.0,"3_20"
"autosave10_10_2012_14_09_28_0.jpg",728.0,363.0,750.0,385.0,"3_20"
"autosave10_10_2012_14_09_28_1.jpg",750.0,367.0,772.0,389.0,"3_20"
"autosave10_10_2012_14_09_28_2.jpg",764.0,359.0,791.0,384.0,"3_20"
"autosave10_10_2012_14_09_29_0.jpg",773.0,374.0,800.0,399.0,"3_20"
"autosave10_10_2012_14_09_29_1.jpg",795.0,341.0,824.0,369.0,"3_20"
"autosave10_10_2012_14_09_29_2.jpg",850.0,323.0,887.0,359.0,"3_20"
"autosave10_10_2012_14_09_29_3.jpg",883.0,317.0,922.0,357.0,"3_20"
"autosave10_10_2012_14_09_30_0.jpg",967.0,306.0,1013.0,353.0,"3_20"
"autosave10_10_2012_14_13_23_0.jpg",650.0,356.0,672.0,377.0,"3_20"
"autosave10_10_2012_14_13_23_1.jpg",651.0,336.0,677.0,360.0,"3_20"
"autosave10_10_2012_14_13_23_2.jpg",659.0,331.0,685.0,357.0,"3_20"
"autosave10_10_2012_14_13_24_0.jpg",672.0,319.0,704.0,349.0,"3_20"
"autosave10_10_2012_14_13_24_1.jpg",704.0,300.0,739.0,334.0,"3_20"
"autosave10_10_2012_14_13_24_2.jpg",739.0,280.0,779.0,317.0,"3_20"
"autosave10_10_2012_14_13_24_3.jpg",816.0,212.0,873.0,268.0,"3_20"
